gene	logfc	fdr
comp16645_c0_seq1_m.36292	0.136494848	0.858011016
comp16646_c0_seq1_m.9087	-0.106655966	0.857020369
comp16646_c0_seq1_m.9088	0.260951232	0.853949603
comp16647_c0_seq1_m.26893	-0.456713404	0.630760762
comp16647_c0_seq3_m.26894	0.455586777	0.910916285
comp16647_c0_seq3_m.26895	-0.166977183	0.944943353
comp166473_c0_seq1_m.14313	-1.095763989	0.005116252
comp16648_c0_seq1_m.37103	-0.185936113	0.907915616
comp16648_c1_seq1_m.37104	0.240822169	0.824203333
comp166486_c0_seq1_m.14314	-0.676257769	0.30767187
comp16649_c1_seq1_m.27508	-0.149145379	0.925482442
comp16649_c1_seq1_m.27509	0.228036831	0.82673807
comp16649_c1_seq10_m.27535	0.11408107	0.863949098
comp16649_c1_seq11_m.27536	1.463106352	0.436871354
comp16649_c1_seq12_m.27537	0.114080221	0.863949098
comp16649_c1_seq13_m.27539	1.463106411	0.436871354
comp16649_c1_seq14_m.27540	1.463106399	0.436871354
comp16649_c1_seq15_m.27542	1.463106538	0.436871354
comp16649_c1_seq16_m.27543	1.463106533	0.436871354
comp16649_c1_seq17_m.27545	1.463107214	0.436871354
comp16649_c1_seq18_m.27547	1.46310749	0.436871354
comp16649_c1_seq19_m.27549	1.463107678	0.436871354
comp16649_c1_seq2_m.27511	-0.149147566	0.925482442
comp16649_c1_seq2_m.27512	0.228036466	0.82673807
comp16649_c1_seq20_m.27552	1.463107485	0.436871354
comp16649_c1_seq21_m.27555	1.463107522	0.436871354
comp16649_c1_seq22_m.27556	0.650961931	0.864322908
comp16649_c1_seq3_m.27514	0.084125588	0.97536335
comp16649_c1_seq3_m.27515	0.228037877	0.82673807
comp16649_c1_seq4_m.27517	-0.149149002	0.925482442
comp16649_c1_seq4_m.27518	0.228038629	0.82673807
comp16649_c1_seq5_m.27521	0.08412621	0.97536335
comp16649_c1_seq5_m.27522	0.228038703	0.82673807
comp16649_c1_seq6_m.27524	0.114078733	0.863949098
comp16649_c1_seq6_m.27525	-0.149149123	0.925482442
comp16649_c1_seq7_m.27527	0.084122099	0.97536335
comp16649_c1_seq7_m.27528	0.228039076	0.82673807
comp16649_c1_seq8_m.27531	0.114077752	0.863949098
comp16649_c1_seq8_m.27532	0.084122966	0.97536335
comp16649_c1_seq9_m.27534	0.114079156	0.863949098
comp16650_c0_seq1_m.9089	-0.133623532	0.69560816
comp16651_c0_seq1_m.9090	-0.111616776	0.927638885
comp16652_c0_seq1_m.37651	-0.142449324	0.72335424
comp16653_c0_seq1_m.24265	0.30532116	0.615456675
comp16653_c0_seq1_m.24266	0.484818532	0.209749928
comp16654_c0_seq1_m.9091	-0.083150201	0.868374665
comp16655_c0_seq1_m.9092	0.002967984	0.99676377
comp16656_c0_seq1_m.9093	-0.297546636	0.144420233
comp16656_c0_seq1_m.9095	-0.358545946	0.828973319
comp166563_c0_seq1_m.14317	-0.527094469	0.799588472
comp16657_c0_seq1_m.9096	-0.171439132	0.79053724
comp16658_c0_seq1_m.22994	-0.092259611	0.979765305
comp16658_c0_seq1_m.22995	-0.040025564	0.987716417
comp16658_c0_seq2_m.22996	0.000902207	0.99927636
comp16658_c0_seq2_m.22997	-0.040024203	0.987716417
comp16658_c0_seq3_m.22998	-0.050212401	0.977728915
comp16658_c0_seq3_m.22999	0.196538117	0.925482442
comp16659_c0_seq1_m.9097	0.088039161	0.950120334
comp16660_c0_seq1_m.9098	-0.160611691	0.766597372
comp16661_c1_seq1_m.30479	-0.033524244	0.980152905
comp16661_c1_seq3_m.30481	-0.082843425	0.888177681
comp16661_c1_seq3_m.30482	0.181310041	0.84463423
comp16661_c1_seq3_m.30483	0.203124691	0.873577791
comp16661_c1_seq4_m.30480	-0.118503001	0.983297333
comp16661_c1_seq5_m.30484	-0.082843416	0.888177681
comp16661_c1_seq5_m.30485	0.203124687	0.873577791
comp166614_c0_seq1_m.14318	-0.095813744	0.964843196
comp16662_c0_seq1_m.9099	-0.015660209	0.986468284
comp16663_c0_seq1_m.34881	-0.058096385	0.943292219
comp16664_c0_seq1_m.19525	-0.197240749	0.916994147
comp16665_c0_seq1_m.36144	-0.28509694	0.820068155
comp16665_c0_seq1_m.36145	-0.195206368	0.757520697
comp16665_c0_seq5_m.36146	-0.297280828	0.648854718
comp16665_c0_seq5_m.36147	-0.195207126	0.757520697
comp16666_c0_seq1_m.23216	-0.301690342	0.734985587
comp16666_c0_seq2_m.23218	-0.357465494	0.219093783
comp16666_c0_seq4_m.23217	-0.136534093	0.885095767
comp16666_c0_seq6_m.23219	-0.150729699	0.929018619
comp16666_c0_seq8_m.23220	-0.383054356	0.694542174
comp16667_c0_seq1_m.9100	-0.377931379	0.045654935
comp16668_c0_seq1_m.25130	-0.064013862	0.942812361
comp166685_c0_seq1_m.14320	-0.403839484	0.798035145
comp16669_c0_seq2_m.29094	0.886635848	0.798035145
comp16669_c0_seq3_m.29096	-0.50139995	0.525726402
comp16670_c0_seq1_m.9101	0.027402086	0.984143824
comp16671_c0_seq1_m.18760	-0.041640609	0.97536335
comp16672_c0_seq1_m.9103	0.085202302	0.962890655
comp16673_c0_seq1_m.9104	0.559836154	0.218058382
comp16674_c0_seq1_m.9105	0.065302287	0.980152905
comp16674_c0_seq1_m.9106	-0.106750277	0.987946679
comp166741_c0_seq1_m.14322	-0.109305577	0.961829217
comp16675_c0_seq1_m.9107	-0.277968054	0.146208275
comp16676_c0_seq1_m.28340	-0.420455	0.410139261
comp16676_c0_seq1_m.28341	0.008128778	0.99927636
comp16676_c0_seq2_m.28342	-0.420455009	0.410139261
comp16676_c0_seq2_m.28343	-0.258350063	0.588930874
comp16676_c0_seq2_m.28344	0.008128774	0.99927636
comp16676_c0_seq3_m.28345	-0.111997753	0.919257803
comp16676_c0_seq3_m.28346	0.008128713	0.99927636
comp16676_c0_seq4_m.28347	-0.383803712	0.236150305
comp16677_c0_seq1_m.21190	2.927996238	1.69E-10
comp16677_c0_seq1_m.21191	0.168340232	0.805338071
comp16677_c0_seq2_m.21192	0.60670469	0.165247272
comp16677_c0_seq2_m.21193	0.168341215	0.805338071
comp16677_c0_seq3_m.21194	0.168339864	0.805338071
comp16677_c0_seq4_m.21195	0.168335625	0.805338071
comp16678_c0_seq1_m.19751	-0.024973306	0.980477634
comp16679_c0_seq1_m.9109	0.113699445	0.861936217
comp16679_c0_seq1_m.9111	0.267415044	0.655805285
comp16680_c0_seq1_m.9113	-0.141320323	0.782694808
comp16681_c0_seq1_m.32737	-0.10253381	0.942812361
comp16681_c0_seq1_m.32738	-0.081142405	0.985582615
comp16681_c0_seq2_m.32739	-0.1025338	0.942812361
comp16681_c0_seq2_m.32740	-0.205738982	0.97536335
comp16682_c0_seq1_m.24198	0.350020208	0.391280126
comp16683_c0_seq1_m.37056	2.44084897	2.08E-07
comp16683_c0_seq2_m.37057	2.169601034	6.19E-05
comp16683_c0_seq2_m.37058	2.368694825	3.68E-07
comp16684_c0_seq1_m.9114	-0.135474475	0.679713713
comp16685_c0_seq1_m.9115	0.000811679	0.99927636
comp16686_c0_seq1_m.18776	-0.318525386	0.315728788
comp16687_c0_seq1_m.38222	-0.3794969	0.143917104
comp166878_c0_seq1_m.14325	0.216319835	0.923498368
comp16688_c0_seq1_m.20682	-0.250573612	0.760100265
comp16688_c0_seq1_m.20684	-0.470038802	0.137183793
comp16688_c0_seq2_m.20685	-0.527694634	0.643627588
comp16689_c0_seq1_m.35154	0.396648318	0.681804822
comp16689_c0_seq2_m.35153	-0.010072095	0.993716066
comp16690_c0_seq1_m.19433	0.104670382	0.857708007
comp16691_c0_seq1_m.9117	-0.197643506	0.792936747
comp16692_c0_seq1_m.20218	-0.204804523	0.925482442
comp16692_c0_seq15_m.20245	-0.204804132	0.925482442
comp16692_c0_seq18_m.20251	0.304311345	0.872633351
comp16692_c0_seq2_m.20220	-0.204805548	0.925482442
comp16692_c0_seq20_m.20253	0.304311461	0.872633351
comp16692_c0_seq21_m.20255	0.304311128	0.872633351
comp16692_c0_seq23_m.20258	-0.059132138	0.981033221
comp16692_c0_seq24_m.20260	-0.059130993	0.981033221
comp16692_c0_seq25_m.20263	-0.059124992	0.981033221
comp16692_c0_seq3_m.20223	-0.204807464	0.925482442
comp16692_c0_seq30_m.20269	0.304310875	0.872633351
comp16692_c0_seq31_m.20270	-0.059129581	0.981033221
comp16692_c0_seq33_m.20273	-0.059126973	0.981033221
comp16692_c0_seq34_m.20275	-0.059123507	0.981033221
comp16692_c0_seq35_m.20277	-0.059120307	0.981033221
comp16692_c0_seq37_m.20279	-0.0591152	0.981033221
comp16692_c0_seq38_m.20280	-0.204807197	0.925482442
comp16692_c0_seq40_m.20281	-0.431096355	0.875111917
comp16692_c0_seq41_m.20282	0.029467562	0.981033221
comp16693_c0_seq1_m.27502	-0.133141882	0.805597175
comp16694_c0_seq1_m.9118	5.627472595	1.47E-12
comp166943_c0_seq1_m.14326	-0.114821022	0.947396905
comp16695_c0_seq1_m.9119	0.069174888	0.920480017
comp16696_c0_seq1_m.33081	-0.039166937	0.980152905
comp16697_c0_seq1_m.31505	-0.072138143	0.930873216
comp16697_c0_seq1_m.31506	-0.106690027	0.960766287
comp16697_c0_seq1_m.31507	-0.204577788	0.893992143
comp16697_c0_seq2_m.31508	-0.072138703	0.930873216
comp16697_c0_seq2_m.31509	-0.106687105	0.960766287
comp16697_c0_seq2_m.31510	-0.204568064	0.893992143
comp16697_c0_seq3_m.31511	-0.072147233	0.930873216
comp16697_c0_seq3_m.31512	-0.106694896	0.960766287
comp16697_c0_seq3_m.31513	-0.204565389	0.893992143
comp16697_c0_seq4_m.31514	-0.072146687	0.930873216
comp16697_c0_seq4_m.31515	-0.106697887	0.960766287
comp16697_c0_seq4_m.31516	-0.204561588	0.893992143
comp16697_c0_seq5_m.31517	-0.10670177	0.960766287
comp16698_c0_seq1_m.9120	0.06698694	0.946677023
comp16698_c0_seq1_m.9121	-0.009530422	0.993716066
comp16698_c0_seq1_m.9122	-0.356565709	0.832162607
comp16699_c0_seq1_m.22521	-0.452546778	0.228931933
comp16699_c0_seq2_m.22522	0.258983723	0.885111598
comp16699_c0_seq2_m.22523	-1.754948513	0.507507857
comp16699_c1_seq1_m.22524	-0.168609025	0.876052225
comp16700_c0_seq2_m.25228	-0.039516693	0.983197264
comp16700_c0_seq2_m.25229	0.077044193	0.967105311
comp16701_c0_seq1_m.26477	0.000159505	0.999801154
comp16701_c0_seq1_m.26478	0.108888153	0.902916401
comp16702_c0_seq1_m.26753	-0.439176513	0.716586266
comp16702_c0_seq2_m.26754	0.208527364	0.855212955
comp167021_c0_seq1_m.14328	-0.031247348	0.988595463
comp16703_c0_seq1_m.23368	-0.142486416	0.974935394
comp16703_c0_seq1_m.23369	0.080752058	0.973479186
comp16703_c0_seq2_m.23370	-0.163957953	0.648854718
comp16703_c0_seq3_m.23371	-0.255451627	0.6856631
comp16704_c0_seq1_m.24285	-0.322427613	0.104225513
comp16704_c0_seq2_m.24286	-0.093625088	0.877990644
comp16705_c0_seq1_m.9123	0.187441321	0.916994147
comp16706_c0_seq1_m.22926	0.448625241	0.373630521
comp16706_c0_seq2_m.22927	-0.298617014	0.953598353
comp16707_c0_seq1_m.9124	0.104805881	0.869324551
comp167070_c0_seq1_m.14330	1.902532021	0.000545618
comp16708_c0_seq1_m.9126	-0.129963813	0.902886904
comp16709_c0_seq1_m.9128	0.842585431	1.11E-08
comp16710_c0_seq1_m.9129	0.167180525	0.839526357
comp16710_c0_seq1_m.9130	0.009187552	0.994657734
comp16711_c0_seq1_m.16636	0.141829578	0.809058922
comp16711_c1_seq1_m.16637	0.057457314	0.974637712
comp16712_c0_seq1_m.9131	0.207285281	0.55731997
comp16712_c0_seq1_m.9132	0.156102207	0.944943353
comp16713_c0_seq1_m.31007	-0.356775806	0.478740432
comp16713_c0_seq2_m.31010	-0.356775291	0.478740432
comp16713_c0_seq3_m.31013	-0.356775399	0.478740432
comp16714_c1_seq1_m.38873	0.041993831	0.97536335
comp16714_c1_seq1_m.38874	0.209619712	0.797536029
comp16714_c1_seq2_m.38875	-0.119349834	0.735543568
comp16715_c0_seq1_m.9133	0.270972875	0.204531301
comp167151_c0_seq1_m.14332	0.895839287	0.120467247
comp16716_c0_seq1_m.29845	-0.118012428	0.823939909
comp16717_c0_seq1_m.9134	-0.045778756	0.959013021
comp16718_c0_seq1_m.9135	-0.311497627	0.340424863
comp16719_c0_seq1_m.35947	0.087271752	0.947396905
comp16719_c0_seq2_m.35945	0.029801771	0.982384753
comp16720_c0_seq1_m.30867	-0.041081062	0.97468498
comp16720_c0_seq3_m.30868	-0.041081383	0.97468498
comp16721_c0_seq1_m.30942	-0.15790514	0.949343108
comp16721_c0_seq1_m.30943	-0.38909755	0.623077351
comp16721_c0_seq2_m.30944	0.070997459	0.942812361
comp16722_c0_seq1_m.9137	0.036993526	0.97536335
comp16722_c0_seq1_m.9138	0.055490569	0.978297168
comp16722_c0_seq1_m.9139	0.042178868	0.993716066
comp16723_c0_seq1_m.20803	-0.226601231	0.769328335
comp16723_c0_seq2_m.20806	-0.22660176	0.769328335
comp16724_c0_seq1_m.9140	-0.005088543	0.996723274
comp167241_c0_seq1_m.14335	-0.783742517	0.466800808
comp16725_c0_seq1_m.9141	0.011207762	0.992054361
comp16726_c0_seq1_m.22896	0.034578388	0.977728915
comp167262_c0_seq1_m.14336	-0.291296804	0.816966284
comp16727_c0_seq1_m.18121	-0.047307526	0.972558192
comp16728_c0_seq1_m.9142	7.679099678	5.85E-12
comp16729_c0_seq1_m.28416	-0.033145309	0.989096606
comp16729_c0_seq1_m.28417	-0.172891146	0.635090387
comp16729_c0_seq1_m.28418	-0.155468675	0.91675946
comp167295_c0_seq1_m.14339	-0.421325295	0.707155376
comp16730_c0_seq1_m.37177	-0.240099864	0.613037943
comp16730_c0_seq2_m.37178	-0.240100187	0.613037943
comp16730_c0_seq3_m.37179	-0.240100108	0.613037943
comp16730_c0_seq4_m.37180	0.063563906	0.987431456
comp16731_c0_seq1_m.9144	-0.202517387	0.615675175
comp16732_c0_seq1_m.9145	-0.150865206	0.871521444
comp167327_c0_seq1_m.14340	-0.271270984	0.881899366
comp16733_c0_seq1_m.9146	0.06360552	0.968909098
comp16734_c0_seq1_m.9147	-0.083558635	0.961921576
comp16735_c0_seq1_m.9148	-0.460982469	0.172637746
comp16736_c0_seq1_m.9149	-0.078902555	0.935050779
comp16737_c0_seq1_m.9150	-0.322090246	0.42479039
comp16738_c0_seq1_m.37549	0.100801132	0.863949098
comp16738_c0_seq1_m.37550	0.03122167	0.993716066
comp16738_c1_seq1_m.37551	0.413182276	0.002119667
comp16738_c1_seq2_m.37552	0.413188353	0.002110909
comp16738_c1_seq3_m.37553	0.070642648	0.93633475
comp16739_c0_seq1_m.9152	0.132416792	0.885095767
comp16739_c0_seq1_m.9153	0.100448063	0.940873998
comp16740_c0_seq1_m.15357	0.038463499	0.973414713
comp16741_c0_seq1_m.9154	-0.06349538	0.921864084
comp16742_c0_seq1_m.17818	-0.239386908	0.613357507
comp16743_c0_seq1_m.34906	-0.29410241	0.495004962
comp16743_c0_seq1_m.34907	-2.785267622	0.079318474
comp16743_c0_seq2_m.34908	-0.56395742	0.55645011
comp16743_c0_seq2_m.34909	-0.313844663	0.902599265
comp16744_c0_seq1_m.9155	6.593132628	4.23E-61
comp16744_c0_seq1_m.9156	4.814479892	0.000164748
comp16745_c0_seq1_m.9157	-0.118393989	0.792482825
comp16746_c0_seq1_m.16184	-0.257612965	0.823939909
comp16746_c0_seq1_m.16185	-0.253598361	0.587158126
comp16746_c0_seq2_m.16186	-0.178130021	0.779170801
comp16747_c0_seq1_m.9158	-0.09865636	0.856047586
comp16747_c0_seq1_m.9159	-0.444332481	0.92235408
comp16748_c0_seq1_m.30970	-0.069463763	0.931981986
comp16748_c0_seq1_m.30971	-0.14962912	0.966172902
comp16748_c0_seq2_m.30972	-0.032311543	0.98084376
comp16748_c0_seq2_m.30973	-0.058676869	0.993716066
comp16749_c0_seq1_m.9160	0.037645152	0.985322998
comp16750_c0_seq1_m.19603	-0.109873752	0.923498368
comp16750_c0_seq2_m.19605	0.39707762	0.400057004
comp16750_c0_seq3_m.19606	0.073946506	0.973813466
comp16750_c0_seq4_m.19607	0.137383922	0.852266055
comp16750_c0_seq4_m.19608	0.397077553	0.400057004
comp16751_c0_seq1_m.9161	0.150380945	0.834570421
comp167516_c0_seq1_m.14345	-0.392915275	0.791477662
comp16752_c0_seq1_m.9163	-0.133716688	0.737724215
comp16753_c0_seq1_m.39035	-0.224256174	0.313748913
comp16753_c0_seq2_m.39036	-0.065177454	0.942812361
comp16753_c0_seq3_m.39037	-0.065177121	0.942812361
comp16754_c0_seq1_m.20187	-0.208418481	0.383393046
comp16754_c0_seq2_m.20188	-0.043567105	0.977728915
comp16754_c0_seq2_m.20189	-0.604146811	0.899624652
comp16754_c0_seq2_m.20190	-0.202119884	0.72090698
comp16755_c0_seq1_m.9164	-0.116765214	0.766944008
comp16756_c0_seq1_m.34347	0.199043602	0.42571248
comp16757_c0_seq1_m.9165	-0.160535303	0.897467309
comp16757_c0_seq1_m.9166	0.006833113	0.997678155
comp16758_c2_seq1_m.36070	0.224657236	0.876792427
comp16758_c2_seq1_m.36071	-0.030143497	0.984629355
comp16758_c2_seq2_m.36072	-0.030143569	0.984629355
comp16758_c2_seq2_m.36073	0.252076321	0.929018619
comp16758_c2_seq3_m.36074	-0.030147292	0.984629355
comp16758_c2_seq3_m.36075	0.196526512	0.876311296
comp16759_c0_seq1_m.24890	-0.295223654	0.81069539
comp16759_c0_seq2_m.24892	-0.295224889	0.81069539
comp16759_c0_seq3_m.24894	-0.150064917	0.850883145
comp16759_c0_seq4_m.24896	-0.150064976	0.850883145
comp16760_c0_seq1_m.31062	0.116095181	0.814366932
comp16761_c0_seq1_m.9167	-0.259024864	0.46164955
comp167612_c0_seq1_m.14347	-0.318323502	0.841390633
comp16762_c0_seq1_m.32867	0.14179719	0.671858332
comp16763_c0_seq1_m.9168	6.371167816	2.25E-38
comp16764_c0_seq1_m.15839	0.240964126	0.769374192
comp16764_c0_seq1_m.15840	0.067713577	0.958836202
comp16764_c0_seq1_m.15842	-0.101382047	0.964843196
comp16765_c0_seq1_m.9169	0.968449334	0.096973628
comp16766_c0_seq1_m.24280	-0.2777244	0.774488307
comp16766_c0_seq2_m.24281	0.206765086	0.795143799
comp16766_c0_seq4_m.24283	-0.049179551	0.975247503
comp16766_c0_seq5_m.24284	-0.004104818	0.995678803
comp167664_c0_seq1_m.14350	-0.231585993	0.868374665
comp16767_c0_seq1_m.27029	0.0181065	0.993716066
comp16768_c0_seq1_m.28275	-0.395377298	0.412393474
comp16768_c0_seq1_m.28276	-0.138621827	0.877049959
comp16768_c0_seq2_m.28277	-0.207610432	0.920518903
comp16768_c0_seq2_m.28278	-0.138621781	0.877049959
comp167681_c0_seq1_m.14351	-0.278693837	0.657531079
comp16769_c0_seq1_m.31570	0.25953427	0.876504303
comp16769_c0_seq1_m.31571	-1.547931009	0.424021795
comp16769_c0_seq1_m.31572	0.047229304	0.987561826
comp16769_c0_seq2_m.31573	0.1726406	0.942945383
comp16770_c0_seq1_m.9170	-0.246802348	0.565180575
comp16771_c0_seq1_m.9171	0.153239326	0.660735474
comp16771_c0_seq1_m.9172	0.123651208	0.943084033
comp16772_c0_seq1_m.34879	0.003203036	0.99765809
comp16772_c0_seq2_m.34880	0.035729297	0.992054361
comp16773_c0_seq1_m.28973	-0.146831368	0.805338071
comp16773_c0_seq1_m.28974	-0.225735592	0.873054193
comp16773_c0_seq2_m.28975	-0.146831358	0.805338071
comp16773_c0_seq2_m.28976	-0.225735659	0.873054193
comp16773_c0_seq3_m.28977	0.02036828	0.992054361
comp16773_c0_seq4_m.28978	0.020369395	0.992054361
comp16774_c0_seq1_m.18130	-0.050846022	0.98594353
comp16774_c0_seq2_m.18131	0.064785175	0.967213147
comp16774_c0_seq3_m.18132	0.30397807	0.944305382
comp16775_c0_seq1_m.9173	-0.389032434	0.093376343
comp16776_c0_seq1_m.17063	-0.378275555	0.189407901
comp16776_c0_seq1_m.17064	-0.369771482	0.67733683
comp16776_c0_seq2_m.17066	-0.189129047	0.88703374
comp16777_c0_seq1_m.23097	0.184236067	0.56045702
comp16777_c0_seq1_m.23098	0.284774357	0.712046474
comp16778_c0_seq1_m.25682	-0.327684654	0.898216525
comp16778_c0_seq1_m.25683	0.017583635	0.993716066
comp16778_c0_seq2_m.25684	-0.110357269	0.912148892
comp16779_c0_seq1_m.26984	0.136513632	0.958799825
comp16779_c0_seq1_m.26985	0.05970069	0.991619675
comp16779_c0_seq2_m.26986	-0.191893716	0.865440617
comp16780_c0_seq1_m.30023	0.13264514	0.916994147
comp16781_c0_seq1_m.24629	0.302509477	0.68091263
comp16782_c0_seq1_m.18446	0.397881483	0.023189467
comp16783_c0_seq1_m.30984	-0.126169713	0.749655148
comp16783_c0_seq1_m.30985	-0.253327596	0.927419283
comp16784_c0_seq1_m.9174	-0.170379354	0.65278158
comp16785_c0_seq1_m.21871	0.063905769	0.979765305
comp16785_c0_seq1_m.21872	-0.148523381	0.873543395
comp16785_c0_seq2_m.21873	-0.148523366	0.873543395
comp16785_c0_seq3_m.21874	0.25021772	0.889653704
comp16785_c0_seq4_m.21875	-0.515059714	0.956363
comp16785_c0_seq5_m.21876	0.063907446	0.979765305
comp16786_c0_seq1_m.9175	-0.016898178	0.990157441
comp16786_c0_seq1_m.9176	1.234023965	0.732418261
comp16787_c0_seq1_m.9177	0.381209588	0.365277727
comp16787_c0_seq1_m.9179	-0.02885505	0.993716066
comp16788_c0_seq1_m.30446	0.17126391	0.801423409
comp16789_c0_seq1_m.9180	-0.168508898	0.68091263
comp16789_c0_seq1_m.9181	-0.116035407	0.84463423
comp16790_c0_seq1_m.9182	-0.106246113	0.908381671
comp16791_c0_seq1_m.25123	-0.159907206	0.943203307
comp16791_c1_seq1_m.25124	-0.036518991	0.984629355
comp16791_c1_seq2_m.25125	0.177431486	0.927009514
comp16792_c0_seq1_m.25895	0.004967788	0.993901151
comp16792_c0_seq3_m.25896	-0.235170025	0.884856507
comp16793_c0_seq1_m.25196	-0.18828792	0.77785821
comp16793_c0_seq1_m.25197	0.321244173	0.938400862
comp16793_c0_seq2_m.25199	-0.188290284	0.77785821
comp16793_c0_seq2_m.25201	-0.335212984	0.824008497
comp167939_c0_seq1_m.14356	-0.456433204	0.827891183
comp16794_c0_seq1_m.22769	0.021059504	0.985322998
comp16794_c0_seq1_m.22770	-0.264745695	0.889074238
comp16795_c0_seq1_m.21921	-0.041871955	0.986700261
comp16795_c0_seq1_m.21922	-0.241709545	0.611742929
comp16796_c0_seq1_m.28250	-0.804446369	0.03962936
comp16796_c0_seq1_m.28251	-1.058779206	0.003239392
comp16796_c1_seq1_m.28252	-0.28804204	0.279067535
comp16797_c0_seq1_m.22305	0.042291802	0.97536335
comp16797_c0_seq2_m.22306	-0.194768867	0.94319075
comp16798_c0_seq1_m.15974	0.492751965	0.658758748
comp16798_c0_seq10_m.15982	-0.372260021	0.86704632
comp16798_c0_seq11_m.15983	-0.075058457	0.990928873
comp16798_c0_seq2_m.15975	0.187663593	0.931981986
comp16798_c0_seq3_m.15977	0.49275194	0.658758748
comp16798_c0_seq4_m.15978	0.149136498	0.936506812
comp16798_c0_seq8_m.15980	0.448978667	0.898042611
comp16799_c0_seq1_m.30095	0.096824577	0.909239362
comp16801_c0_seq1_m.9185	-0.15571082	0.862512533
comp16802_c0_seq1_m.9186	-0.055934068	0.980152905
comp16802_c0_seq1_m.9187	-0.070243714	0.988379935
comp16803_c0_seq1_m.9188	0.414017918	0.415747357
comp16804_c0_seq1_m.9189	0.120653377	0.941615119
comp168045_c0_seq1_m.14359	-0.159224595	0.980152905
comp16805_c0_seq1_m.9190	-0.098788744	0.849271302
comp16805_c0_seq1_m.9191	0.071990357	0.974063091
comp16806_c0_seq1_m.9192	0.000788901	0.99927636
comp16807_c0_seq1_m.35841	-0.255421472	0.462631609
comp16807_c0_seq1_m.35842	1.280811197	1.55E-05
comp16807_c0_seq2_m.35845	-0.25542141	0.462631609
comp16807_c0_seq2_m.35846	1.515799005	9.40E-05
comp16807_c0_seq3_m.35849	-0.255421487	0.462631609
comp16807_c0_seq3_m.35850	1.280813604	1.55E-05
comp16807_c0_seq4_m.35853	-0.255421097	0.462631609
comp16807_c0_seq4_m.35854	1.515796677	9.40E-05
comp16808_c0_seq1_m.9193	0.016727304	0.988595463
comp16809_c0_seq1_m.9194	-0.158626931	0.769328335
comp16810_c0_seq1_m.27038	0.278578902	0.969282032
comp16810_c0_seq2_m.27040	0.278578729	0.969282032
comp16810_c0_seq3_m.27042	-0.343591019	0.591436542
comp16810_c0_seq4_m.27043	-0.343590479	0.591436542
comp16810_c0_seq6_m.27046	0.04115735	0.993716066
comp16811_c0_seq1_m.9195	-0.283255423	0.307661562
comp16812_c0_seq1_m.32808	-0.676739661	0.77233509
comp16812_c0_seq1_m.32809	0.115018784	0.960766287
