an_ric	gene
Mannua_Ricinus.8600.nuc comp7780_c0_seq1_m.3140
Mannua_Ricinus.8601.nuc comp7782_c0_seq1_m.3141
Mannua_Ricinus.8602.nuc comp7783_c0_seq1_m.20086
Mannua_Ricinus.8603.nuc comp7791_c0_seq1_m.3143
Mannua_Ricinus.8604.nuc comp77935_c0_seq1_m.12245
Mannua_Ricinus.8605.nuc comp7795_c0_seq1_m.3147
Mannua_Ricinus.8606.nuc comp7803_c0_seq1_m.3153
Mannua_Ricinus.8607.nuc comp7813_c0_seq1_m.20423
Mannua_Ricinus.8608.nuc comp7815_c0_seq1_m.3161
Mannua_Ricinus.8609.nuc comp7819_c0_seq1_m.3163
Mannua_Ricinus.861.nuc comp11553_c0_seq1_m.15900
Mannua_Ricinus.8610.nuc comp7820_c0_seq1_m.3165
Mannua_Ricinus.8611.nuc comp7827_c0_seq1_m.3167
Mannua_Ricinus.8612.nuc comp7832_c0_seq1_m.23802
Mannua_Ricinus.8613.nuc comp7835_c0_seq1_m.3168
Mannua_Ricinus.8614.nuc comp7844_c0_seq4_m.29177
Mannua_Ricinus.8615.nuc comp7850_c0_seq1_m.3173
Mannua_Ricinus.8616.nuc comp7855_c0_seq1_m.3177
Mannua_Ricinus.8617.nuc comp7856_c0_seq1_m.3178
Mannua_Ricinus.8618.nuc comp7858_c0_seq1_m.3180
Mannua_Ricinus.8619.nuc comp7860_c0_seq1_m.3181
Mannua_Ricinus.862.nuc comp11554_c0_seq1_m.35973
Mannua_Ricinus.8620.nuc comp7869_c0_seq1_m.3185
Mannua_Ricinus.8621.nuc comp7876_c0_seq1_m.29593
Mannua_Ricinus.8622.nuc comp7880_c0_seq1_m.38563
Mannua_Ricinus.8623.nuc comp7884_c0_seq2_m.19474
Mannua_Ricinus.8624.nuc comp7888_c0_seq1_m.3197
Mannua_Ricinus.8625.nuc comp7890_c0_seq1_m.25899
Mannua_Ricinus.8626.nuc comp7893_c0_seq1_m.3201
Mannua_Ricinus.8627.nuc comp7896_c0_seq1_m.3203
Mannua_Ricinus.8628.nuc comp7901_c0_seq1_m.18845
Mannua_Ricinus.8629.nuc comp7901_c0_seq2_m.18846
Mannua_Ricinus.863.nuc comp11555_c0_seq1_m.5522
Mannua_Ricinus.8630.nuc comp7903_c0_seq1_m.16519
Mannua_Ricinus.8631.nuc comp7908_c0_seq1_m.3208
Mannua_Ricinus.8632.nuc comp7915_c0_seq1_m.3211
Mannua_Ricinus.8633.nuc comp7917_c1_seq1_m.32638
Mannua_Ricinus.8634.nuc comp7918_c0_seq1_m.3212
Mannua_Ricinus.8635.nuc comp7921_c0_seq1_m.3213
Mannua_Ricinus.8636.nuc comp7922_c0_seq1_m.3214
Mannua_Ricinus.8637.nuc comp7924_c0_seq1_m.3218
Mannua_Ricinus.8638.nuc comp7928_c0_seq1_m.3221
Mannua_Ricinus.8639.nuc comp7929_c0_seq1_m.3222
Mannua_Ricinus.864.nuc comp11557_c0_seq1_m.5526
Mannua_Ricinus.8640.nuc comp7931_c0_seq1_m.3224
Mannua_Ricinus.8641.nuc comp7934_c0_seq1_m.3227
Mannua_Ricinus.8642.nuc comp7936_c0_seq1_m.30494
Mannua_Ricinus.8643.nuc comp7938_c0_seq1_m.3231
Mannua_Ricinus.8644.nuc comp7940_c0_seq1_m.3233
Mannua_Ricinus.8645.nuc comp7942_c0_seq1_m.18127
Mannua_Ricinus.8646.nuc comp7945_c0_seq1_m.3235
Mannua_Ricinus.8647.nuc comp7946_c0_seq1_m.20646
Mannua_Ricinus.8648.nuc comp7949_c0_seq1_m.3238
Mannua_Ricinus.8649.nuc comp7951_c0_seq1_m.18826
Mannua_Ricinus.865.nuc comp11560_c0_seq1_m.26249
Mannua_Ricinus.8650.nuc comp7953_c0_seq1_m.3239
Mannua_Ricinus.8651.nuc comp7955_c0_seq1_m.3240
Mannua_Ricinus.8652.nuc comp7956_c0_seq1_m.3241
Mannua_Ricinus.8653.nuc comp7957_c0_seq1_m.3244
Mannua_Ricinus.8654.nuc comp7958_c0_seq1_m.3246
Mannua_Ricinus.8655.nuc comp7959_c0_seq1_m.3247
Mannua_Ricinus.8656.nuc comp7961_c0_seq2_m.21177
Mannua_Ricinus.8657.nuc comp7975_c0_seq1_m.3251
Mannua_Ricinus.8658.nuc comp7976_c0_seq1_m.3252
Mannua_Ricinus.8659.nuc comp7977_c0_seq2_m.36077
Mannua_Ricinus.866.nuc comp11562_c0_seq1_m.5528
Mannua_Ricinus.8660.nuc comp7980_c0_seq1_m.3255
Mannua_Ricinus.8661.nuc comp7985_c0_seq1_m.3258
Mannua_Ricinus.8662.nuc comp79922_c0_seq1_m.12265
Mannua_Ricinus.8663.nuc comp7992_c0_seq1_m.3261
Mannua_Ricinus.8664.nuc comp7994_c0_seq1_m.3262
Mannua_Ricinus.8665.nuc comp79959_c0_seq1_m.12268
Mannua_Ricinus.8666.nuc comp79985_c0_seq1_m.12269
Mannua_Ricinus.8667.nuc comp7999_c0_seq1_m.16817
Mannua_Ricinus.8668.nuc comp8002_c0_seq1_m.18162
Mannua_Ricinus.8669.nuc comp8006_c0_seq1_m.18368
Mannua_Ricinus.867.nuc comp11568_c0_seq1_m.5532
Mannua_Ricinus.8670.nuc comp8008_c0_seq3_m.34561
Mannua_Ricinus.8671.nuc comp80104_c0_seq1_m.12276
Mannua_Ricinus.8672.nuc comp8010_c0_seq1_m.3268
Mannua_Ricinus.8673.nuc comp8012_c0_seq1_m.18139
Mannua_Ricinus.8674.nuc comp8013_c0_seq1_m.3269
Mannua_Ricinus.8675.nuc comp8014_c0_seq2_m.32940
Mannua_Ricinus.8676.nuc comp8015_c0_seq2_m.25439
Mannua_Ricinus.8677.nuc comp8016_c0_seq1_m.25204
Mannua_Ricinus.8678.nuc comp8018_c0_seq1_m.3271
Mannua_Ricinus.8679.nuc comp8019_c0_seq1_m.3272
Mannua_Ricinus.868.nuc comp11569_c0_seq1_m.5533
Mannua_Ricinus.8680.nuc comp8021_c1_seq1_m.22925
Mannua_Ricinus.8681.nuc comp8022_c0_seq1_m.25281
Mannua_Ricinus.8682.nuc comp8025_c0_seq1_m.22785
Mannua_Ricinus.8683.nuc comp8029_c0_seq2_m.25119
Mannua_Ricinus.8684.nuc comp8031_c0_seq1_m.37733
Mannua_Ricinus.8685.nuc comp80347_c0_seq1_m.12298
Mannua_Ricinus.8686.nuc comp8040_c0_seq1_m.20100
Mannua_Ricinus.8687.nuc comp80432_c0_seq1_m.12300
Mannua_Ricinus.8688.nuc comp8044_c0_seq1_m.3277
Mannua_Ricinus.8689.nuc comp80476_c0_seq1_m.12304
Mannua_Ricinus.869.nuc comp11573_c0_seq1_m.32081
Mannua_Ricinus.8690.nuc comp8048_c0_seq1_m.3283
Mannua_Ricinus.8691.nuc comp80498_c0_seq1_m.12305
Mannua_Ricinus.8692.nuc comp8051_c0_seq2_m.38644
Mannua_Ricinus.8693.nuc comp80522_c0_seq1_m.12307
Mannua_Ricinus.8694.nuc comp8053_c0_seq1_m.3286
Mannua_Ricinus.8695.nuc comp80569_c0_seq1_m.12309
Mannua_Ricinus.8696.nuc comp8059_c0_seq1_m.3287
Mannua_Ricinus.8697.nuc comp8060_c0_seq1_m.3288
Mannua_Ricinus.8698.nuc comp80619_c0_seq1_m.12312
Mannua_Ricinus.8699.nuc comp80650_c0_seq1_m.12317
Mannua_Ricinus.87.nuc comp10195_c0_seq2_m.37319
Mannua_Ricinus.870.nuc comp11574_c0_seq1_m.22941
Mannua_Ricinus.8700.nuc comp80664_c0_seq1_m.12324
Mannua_Ricinus.8701.nuc comp8068_c0_seq1_m.3289
Mannua_Ricinus.8702.nuc comp80722_c0_seq1_m.12327
Mannua_Ricinus.8703.nuc comp8075_c0_seq1_m.3295
Mannua_Ricinus.8704.nuc comp8076_c0_seq1_m.3296
Mannua_Ricinus.8705.nuc comp8077_c0_seq1_m.16044
Mannua_Ricinus.8706.nuc comp8078_c0_seq1_m.3297
Mannua_Ricinus.8707.nuc comp80824_c0_seq1_m.12332
Mannua_Ricinus.8708.nuc comp80841_c0_seq1_m.12335
Mannua_Ricinus.8709.nuc comp8085_c0_seq1_m.3302
Mannua_Ricinus.871.nuc comp11576_c0_seq1_m.5536
Mannua_Ricinus.8710.nuc comp8085_c0_seq1_m.3304
Mannua_Ricinus.8711.nuc comp8087_c0_seq1_m.3305
Mannua_Ricinus.8712.nuc comp8089_c0_seq1_m.23514
Mannua_Ricinus.8713.nuc comp8091_c0_seq1_m.3308
Mannua_Ricinus.8714.nuc comp8101_c0_seq1_m.3314
Mannua_Ricinus.8715.nuc comp8103_c0_seq1_m.3316
Mannua_Ricinus.8716.nuc comp8105_c0_seq2_m.37808
Mannua_Ricinus.8717.nuc comp8109_c0_seq1_m.3319
Mannua_Ricinus.8718.nuc comp81145_c0_seq1_m.12348
Mannua_Ricinus.8719.nuc comp8114_c0_seq1_m.3321
Mannua_Ricinus.872.nuc comp11577_c0_seq1_m.5538
Mannua_Ricinus.8720.nuc comp8118_c0_seq2_m.22497
Mannua_Ricinus.8721.nuc comp8123_c0_seq1_m.17901
Mannua_Ricinus.8722.nuc comp8126_c0_seq1_m.31702
Mannua_Ricinus.8723.nuc comp8128_c0_seq1_m.3324
Mannua_Ricinus.8724.nuc comp8130_c0_seq1_m.3325
Mannua_Ricinus.8725.nuc comp8134_c0_seq1_m.3329
Mannua_Ricinus.8726.nuc comp8136_c0_seq1_m.3331
Mannua_Ricinus.8727.nuc comp8138_c0_seq1_m.35123
Mannua_Ricinus.8728.nuc comp8146_c0_seq1_m.23581
Mannua_Ricinus.8729.nuc comp81472_c0_seq1_m.12359
Mannua_Ricinus.873.nuc comp11579_c0_seq1_m.21597
Mannua_Ricinus.8730.nuc comp8150_c0_seq1_m.3333
Mannua_Ricinus.8731.nuc comp8153_c0_seq1_m.20970
Mannua_Ricinus.8732.nuc comp81547_c0_seq1_m.12362
Mannua_Ricinus.8733.nuc comp8157_c0_seq1_m.26756
Mannua_Ricinus.8734.nuc comp8159_c0_seq1_m.3336
Mannua_Ricinus.8735.nuc comp8160_c1_seq1_m.16236
Mannua_Ricinus.8736.nuc comp8161_c0_seq1_m.3337
Mannua_Ricinus.8737.nuc comp8163_c0_seq1_m.27787
Mannua_Ricinus.8738.nuc comp8165_c0_seq1_m.38674
Mannua_Ricinus.8739.nuc comp8166_c0_seq1_m.3339
Mannua_Ricinus.874.nuc comp11580_c0_seq1_m.5539
Mannua_Ricinus.8740.nuc comp8168_c0_seq1_m.33432
Mannua_Ricinus.8741.nuc comp8175_c0_seq1_m.3341
Mannua_Ricinus.8742.nuc comp8178_c0_seq1_m.3342
Mannua_Ricinus.8743.nuc comp8190_c0_seq1_m.3345
Mannua_Ricinus.8744.nuc comp8192_c0_seq2_m.39077
Mannua_Ricinus.8745.nuc comp8193_c0_seq1_m.17171
Mannua_Ricinus.8746.nuc comp8198_c0_seq1_m.3348
Mannua_Ricinus.8747.nuc comp8199_c0_seq2_m.25921
Mannua_Ricinus.8748.nuc comp819_c0_seq1_m.226
Mannua_Ricinus.8749.nuc comp8200_c0_seq2_m.17498
Mannua_Ricinus.875.nuc comp11581_c0_seq1_m.5540
Mannua_Ricinus.8750.nuc comp8212_c0_seq2_m.39106
Mannua_Ricinus.8751.nuc comp82153_c0_seq1_m.12370
Mannua_Ricinus.8752.nuc comp8215_c0_seq1_m.31565
Mannua_Ricinus.8753.nuc comp8216_c0_seq1_m.30721
Mannua_Ricinus.8754.nuc comp8217_c0_seq1_m.3357
Mannua_Ricinus.8755.nuc comp8219_c0_seq1_m.3359
Mannua_Ricinus.8756.nuc comp8220_c0_seq1_m.3360
Mannua_Ricinus.8757.nuc comp8224_c0_seq1_m.3362
Mannua_Ricinus.8758.nuc comp8231_c0_seq1_m.3365
Mannua_Ricinus.8759.nuc comp8233_c0_seq1_m.3366
Mannua_Ricinus.876.nuc comp11582_c0_seq1_m.29652
Mannua_Ricinus.8760.nuc comp8235_c0_seq2_m.37547
Mannua_Ricinus.8761.nuc comp8239_c0_seq1_m.37715
Mannua_Ricinus.8762.nuc comp8242_c0_seq1_m.3369
Mannua_Ricinus.8763.nuc comp8247_c0_seq1_m.3373
Mannua_Ricinus.8764.nuc comp8248_c0_seq2_m.19637
Mannua_Ricinus.8765.nuc comp8250_c0_seq1_m.20826
Mannua_Ricinus.8766.nuc comp8251_c0_seq1_m.3374
Mannua_Ricinus.8767.nuc comp8253_c0_seq1_m.30724
Mannua_Ricinus.8768.nuc comp8254_c0_seq1_m.3378
Mannua_Ricinus.8769.nuc comp8255_c0_seq1_m.34208
Mannua_Ricinus.877.nuc comp11583_c0_seq1_m.5541
Mannua_Ricinus.8770.nuc comp8255_c0_seq1_m.34209
Mannua_Ricinus.8771.nuc comp8258_c0_seq1_m.3380
Mannua_Ricinus.8772.nuc comp8260_c0_seq1_m.3381
Mannua_Ricinus.8773.nuc comp8261_c0_seq1_m.31352
Mannua_Ricinus.8774.nuc comp8262_c0_seq1_m.3382
Mannua_Ricinus.8775.nuc comp82644_c0_seq1_m.12380
Mannua_Ricinus.8776.nuc comp8264_c0_seq1_m.3383
Mannua_Ricinus.8777.nuc comp8265_c0_seq1_m.3385
Mannua_Ricinus.8778.nuc comp8270_c0_seq1_m.3392
Mannua_Ricinus.8779.nuc comp8274_c0_seq1_m.3394
Mannua_Ricinus.878.nuc comp11584_c0_seq1_m.5542
Mannua_Ricinus.8780.nuc comp8277_c0_seq1_m.3397
Mannua_Ricinus.8781.nuc comp8278_c0_seq1_m.3398
Mannua_Ricinus.8782.nuc comp8288_c0_seq1_m.34562
Mannua_Ricinus.8783.nuc comp82897_c0_seq1_m.12383
Mannua_Ricinus.8784.nuc comp8292_c0_seq1_m.3404
Mannua_Ricinus.8785.nuc comp8294_c0_seq2_m.38376
Mannua_Ricinus.8786.nuc comp8297_c0_seq1_m.15991
Mannua_Ricinus.8787.nuc comp8299_c0_seq1_m.3405
Mannua_Ricinus.8788.nuc comp8301_c0_seq1_m.16134
Mannua_Ricinus.8789.nuc comp8303_c0_seq2_m.29235
Mannua_Ricinus.879.nuc comp11585_c0_seq1_m.5543
Mannua_Ricinus.8790.nuc comp8307_c0_seq1_m.23832
Mannua_Ricinus.8791.nuc comp8308_c0_seq1_m.3411
Mannua_Ricinus.8792.nuc comp83112_c0_seq1_m.12387
Mannua_Ricinus.8793.nuc comp8322_c0_seq1_m.3418
Mannua_Ricinus.8794.nuc comp8332_c0_seq1_m.3422
Mannua_Ricinus.8795.nuc comp8334_c0_seq1_m.3423
Mannua_Ricinus.8796.nuc comp8335_c0_seq1_m.3424
Mannua_Ricinus.8797.nuc comp8338_c0_seq1_m.18738
Mannua_Ricinus.8798.nuc comp8340_c0_seq1_m.3426
Mannua_Ricinus.8799.nuc comp8341_c0_seq1_m.3427
Mannua_Ricinus.88.nuc comp10196_c0_seq1_m.4620
Mannua_Ricinus.880.nuc comp11586_c0_seq1_m.18586
Mannua_Ricinus.8800.nuc comp8342_c0_seq1_m.3428
Mannua_Ricinus.8801.nuc comp8343_c0_seq1_m.3429
Mannua_Ricinus.8802.nuc comp83460_c0_seq1_m.12388
Mannua_Ricinus.8803.nuc comp8346_c0_seq1_m.3431
Mannua_Ricinus.8804.nuc comp8347_c0_seq1_m.29660
Mannua_Ricinus.8805.nuc comp8348_c0_seq1_m.29049
Mannua_Ricinus.8806.nuc comp8351_c0_seq1_m.26355
Mannua_Ricinus.8807.nuc comp8352_c0_seq1_m.37882
Mannua_Ricinus.8808.nuc comp8353_c0_seq1_m.3435
Mannua_Ricinus.8809.nuc comp8356_c0_seq1_m.22499
Mannua_Ricinus.881.nuc comp11587_c0_seq1_m.5545
Mannua_Ricinus.8810.nuc comp8359_c0_seq1_m.3437
Mannua_Ricinus.8811.nuc comp83615_c0_seq1_m.12392
Mannua_Ricinus.8812.nuc comp8361_c0_seq1_m.15555
Mannua_Ricinus.8813.nuc comp8363_c0_seq1_m.3439
Mannua_Ricinus.8814.nuc comp8366_c0_seq1_m.3440
Mannua_Ricinus.8815.nuc comp8367_c0_seq1_m.3442
Mannua_Ricinus.8816.nuc comp8368_c0_seq1_m.3447
Mannua_Ricinus.8817.nuc comp8372_c0_seq2_m.31405
Mannua_Ricinus.8818.nuc comp8376_c0_seq1_m.3455
Mannua_Ricinus.8819.nuc comp8378_c0_seq1_m.37654
Mannua_Ricinus.882.nuc comp11589_c0_seq1_m.5546
Mannua_Ricinus.8820.nuc comp8379_c0_seq1_m.3456
Mannua_Ricinus.8821.nuc comp8384_c0_seq3_m.36060
Mannua_Ricinus.8822.nuc comp8385_c0_seq1_m.28527
Mannua_Ricinus.8823.nuc comp8388_c0_seq1_m.3459
Mannua_Ricinus.8824.nuc comp8392_c0_seq1_m.3466
Mannua_Ricinus.8825.nuc comp8393_c0_seq1_m.3467
Mannua_Ricinus.8826.nuc comp8398_c0_seq1_m.3470
Mannua_Ricinus.8827.nuc comp8403_c0_seq1_m.3472
Mannua_Ricinus.8828.nuc comp8404_c0_seq1_m.35553
Mannua_Ricinus.8829.nuc comp8411_c0_seq1_m.17509
Mannua_Ricinus.883.nuc comp11592_c0_seq1_m.5549
Mannua_Ricinus.8830.nuc comp84194_c0_seq1_m.12414
Mannua_Ricinus.8831.nuc comp8419_c0_seq2_m.27382
Mannua_Ricinus.8832.nuc comp8423_c0_seq1_m.3485
Mannua_Ricinus.8833.nuc comp8424_c0_seq1_m.3486
Mannua_Ricinus.8834.nuc comp8426_c1_seq1_m.37148
Mannua_Ricinus.8835.nuc comp84285_c0_seq1_m.12417
Mannua_Ricinus.8836.nuc comp8429_c1_seq1_m.27299
Mannua_Ricinus.8837.nuc comp84347_c0_seq1_m.12418
Mannua_Ricinus.8838.nuc comp8435_c0_seq1_m.3493
Mannua_Ricinus.8839.nuc comp8437_c0_seq1_m.21384
Mannua_Ricinus.884.nuc comp11594_c0_seq1_m.37772
Mannua_Ricinus.8840.nuc comp8439_c0_seq1_m.3494
Mannua_Ricinus.8841.nuc comp8442_c0_seq1_m.24291
Mannua_Ricinus.8842.nuc comp8445_c0_seq1_m.3498
Mannua_Ricinus.8843.nuc comp8447_c0_seq1_m.18853
Mannua_Ricinus.8844.nuc comp84494_c0_seq1_m.12430
Mannua_Ricinus.8845.nuc comp8450_c0_seq1_m.3502
Mannua_Ricinus.8846.nuc comp8451_c0_seq1_m.29379
Mannua_Ricinus.8847.nuc comp8454_c0_seq1_m.3504
Mannua_Ricinus.8848.nuc comp8455_c0_seq1_m.33199
Mannua_Ricinus.8849.nuc comp8456_c0_seq1_m.3505
Mannua_Ricinus.885.nuc comp11596_c0_seq1_m.5552
Mannua_Ricinus.8850.nuc comp8457_c0_seq1_m.3506
Mannua_Ricinus.8851.nuc comp8462_c0_seq1_m.3507
Mannua_Ricinus.8852.nuc comp8464_c0_seq1_m.3509
Mannua_Ricinus.8853.nuc comp8465_c0_seq1_m.3510
Mannua_Ricinus.8854.nuc comp8470_c0_seq1_m.3511
Mannua_Ricinus.8855.nuc comp8471_c0_seq1_m.3512
Mannua_Ricinus.8856.nuc comp8474_c0_seq1_m.3513
Mannua_Ricinus.8857.nuc comp8477_c0_seq1_m.3515
Mannua_Ricinus.8858.nuc comp8478_c1_seq1_m.3517
Mannua_Ricinus.8859.nuc comp8482_c0_seq1_m.31072
Mannua_Ricinus.886.nuc comp11598_c0_seq1_m.23794
Mannua_Ricinus.8860.nuc comp8483_c0_seq1_m.3520
Mannua_Ricinus.8861.nuc comp8484_c0_seq1_m.3521
Mannua_Ricinus.8862.nuc comp8485_c0_seq1_m.28725
Mannua_Ricinus.8863.nuc comp8489_c0_seq2_m.26602
Mannua_Ricinus.8864.nuc comp8492_c0_seq1_m.3522
Mannua_Ricinus.8865.nuc comp8494_c0_seq1_m.3523
Mannua_Ricinus.8866.nuc comp8495_c0_seq1_m.3525
Mannua_Ricinus.8867.nuc comp84960_c0_seq1_m.12456
Mannua_Ricinus.8868.nuc comp8496_c0_seq1_m.3526
Mannua_Ricinus.8869.nuc comp8500_c0_seq1_m.3530
Mannua_Ricinus.887.nuc comp11599_c0_seq1_m.26388
Mannua_Ricinus.8870.nuc comp85044_c0_seq1_m.12459
Mannua_Ricinus.8871.nuc comp8508_c0_seq1_m.34215
Mannua_Ricinus.8872.nuc comp8510_c0_seq1_m.3536
Mannua_Ricinus.8873.nuc comp8518_c0_seq1_m.3538
Mannua_Ricinus.8874.nuc comp8519_c0_seq1_m.25382
Mannua_Ricinus.8875.nuc comp8521_c0_seq1_m.16355
Mannua_Ricinus.8876.nuc comp8522_c0_seq1_m.3539
Mannua_Ricinus.8877.nuc comp8523_c0_seq1_m.3540
Mannua_Ricinus.8878.nuc comp8528_c0_seq1_m.3542
Mannua_Ricinus.8879.nuc comp85298_c0_seq1_m.12471
Mannua_Ricinus.888.nuc comp11600_c0_seq1_m.5554
Mannua_Ricinus.8880.nuc comp8536_c0_seq1_m.3545
Mannua_Ricinus.8881.nuc comp85404_c0_seq1_m.12474
Mannua_Ricinus.8882.nuc comp8541_c0_seq1_m.3549
Mannua_Ricinus.8883.nuc comp8542_c0_seq1_m.3550
Mannua_Ricinus.8884.nuc comp8547_c0_seq1_m.3552
Mannua_Ricinus.8885.nuc comp8549_c0_seq1_m.36557
Mannua_Ricinus.8886.nuc comp8552_c0_seq1_m.31122
Mannua_Ricinus.8887.nuc comp8555_c0_seq1_m.23474
Mannua_Ricinus.8888.nuc comp8559_c0_seq1_m.3562
Mannua_Ricinus.8889.nuc comp85621_c0_seq1_m.12479
Mannua_Ricinus.889.nuc comp11601_c0_seq1_m.5555
Mannua_Ricinus.8890.nuc comp8562_c0_seq1_m.35038
Mannua_Ricinus.8891.nuc comp85643_c0_seq1_m.12481
Mannua_Ricinus.8892.nuc comp8564_c0_seq1_m.3565
Mannua_Ricinus.8893.nuc comp8566_c0_seq1_m.3567
Mannua_Ricinus.8894.nuc comp8572_c0_seq1_m.3570
Mannua_Ricinus.8895.nuc comp8576_c0_seq1_m.3571
Mannua_Ricinus.8896.nuc comp85783_c0_seq1_m.12483
Mannua_Ricinus.8897.nuc comp8578_c0_seq1_m.3572
Mannua_Ricinus.8898.nuc comp8585_c0_seq1_m.3576
Mannua_Ricinus.8899.nuc comp8586_c0_seq1_m.3577
Mannua_Ricinus.89.nuc comp10199_c0_seq1_m.24243
Mannua_Ricinus.890.nuc comp11602_c0_seq2_m.31030
Mannua_Ricinus.8900.nuc comp8590_c0_seq1_m.16866
Mannua_Ricinus.8901.nuc comp8592_c0_seq1_m.28711
Mannua_Ricinus.8902.nuc comp8594_c0_seq1_m.3582
Mannua_Ricinus.8903.nuc comp8596_c0_seq1_m.3583
Mannua_Ricinus.8904.nuc comp8597_c0_seq1_m.3586
Mannua_Ricinus.8905.nuc comp8599_c0_seq1_m.36804
Mannua_Ricinus.8906.nuc comp8601_c0_seq1_m.3588
Mannua_Ricinus.8907.nuc comp8602_c0_seq1_m.3589
Mannua_Ricinus.8908.nuc comp8603_c0_seq1_m.3590
Mannua_Ricinus.8909.nuc comp8604_c0_seq1_m.3591
Mannua_Ricinus.891.nuc comp11603_c0_seq1_m.5557
Mannua_Ricinus.8910.nuc comp8610_c0_seq1_m.3595
Mannua_Ricinus.8911.nuc comp8614_c0_seq1_m.3596
Mannua_Ricinus.8912.nuc comp8618_c0_seq3_m.15577
Mannua_Ricinus.8913.nuc comp86209_c0_seq1_m.12489
Mannua_Ricinus.8914.nuc comp86209_c0_seq1_m.12490
Mannua_Ricinus.8915.nuc comp8629_c0_seq1_m.3598
Mannua_Ricinus.8916.nuc comp8635_c0_seq1_m.21062
Mannua_Ricinus.8917.nuc comp8637_c0_seq1_m.24315
Mannua_Ricinus.8918.nuc comp8639_c0_seq1_m.22439
Mannua_Ricinus.8919.nuc comp8647_c0_seq1_m.36812
Mannua_Ricinus.892.nuc comp11605_c0_seq1_m.5558
Mannua_Ricinus.8920.nuc comp8649_c0_seq1_m.3602
Mannua_Ricinus.8921.nuc comp8650_c0_seq1_m.3603
Mannua_Ricinus.8922.nuc comp8655_c0_seq1_m.3604
Mannua_Ricinus.8923.nuc comp8660_c0_seq1_m.23608
Mannua_Ricinus.8924.nuc comp86621_c0_seq1_m.12496
Mannua_Ricinus.8925.nuc comp8663_c0_seq1_m.3608
Mannua_Ricinus.8926.nuc comp8674_c0_seq1_m.3611
Mannua_Ricinus.8927.nuc comp86778_c0_seq1_m.12498
Mannua_Ricinus.8928.nuc comp8677_c0_seq1_m.32234
Mannua_Ricinus.8929.nuc comp8678_c0_seq1_m.3615
Mannua_Ricinus.893.nuc comp11606_c0_seq1_m.26189
Mannua_Ricinus.8930.nuc comp8680_c0_seq1_m.3618
Mannua_Ricinus.8931.nuc comp8681_c0_seq1_m.3622
Mannua_Ricinus.8932.nuc comp8683_c0_seq1_m.3623
Mannua_Ricinus.8933.nuc comp8686_c0_seq1_m.3624
Mannua_Ricinus.8934.nuc comp8691_c0_seq1_m.3629
Mannua_Ricinus.8935.nuc comp8691_c0_seq1_m.3630
Mannua_Ricinus.8936.nuc comp8692_c0_seq1_m.3631
Mannua_Ricinus.8937.nuc comp8693_c0_seq1_m.3632
Mannua_Ricinus.8938.nuc comp8698_c0_seq1_m.26239
Mannua_Ricinus.8939.nuc comp8699_c0_seq1_m.3635
Mannua_Ricinus.894.nuc comp11607_c0_seq1_m.5559
Mannua_Ricinus.8940.nuc comp8701_c0_seq1_m.3636
Mannua_Ricinus.8941.nuc comp8702_c0_seq1_m.3637
Mannua_Ricinus.8942.nuc comp8704_c0_seq1_m.19782
Mannua_Ricinus.8943.nuc comp8707_c0_seq1_m.31076
Mannua_Ricinus.8944.nuc comp8710_c0_seq1_m.3641
Mannua_Ricinus.8945.nuc comp8712_c0_seq1_m.36386
Mannua_Ricinus.8946.nuc comp8715_c0_seq1_m.3645
Mannua_Ricinus.8947.nuc comp8717_c0_seq1_m.3646
Mannua_Ricinus.8948.nuc comp8718_c0_seq1_m.3647
Mannua_Ricinus.8949.nuc comp8724_c0_seq1_m.3653
Mannua_Ricinus.895.nuc comp11609_c0_seq2_m.18622
Mannua_Ricinus.8950.nuc comp87250_c0_seq1_m.12501
Mannua_Ricinus.8951.nuc comp8727_c0_seq1_m.19005
Mannua_Ricinus.8952.nuc comp8729_c0_seq1_m.35711
Mannua_Ricinus.8953.nuc comp8732_c0_seq1_m.3656
Mannua_Ricinus.8954.nuc comp8734_c0_seq1_m.3657
Mannua_Ricinus.8955.nuc comp8735_c0_seq1_m.3658
Mannua_Ricinus.8956.nuc comp8738_c0_seq1_m.3661
Mannua_Ricinus.8957.nuc comp8739_c0_seq1_m.3662
Mannua_Ricinus.8958.nuc comp8741_c0_seq1_m.21715
Mannua_Ricinus.8959.nuc comp8742_c0_seq2_m.26342
Mannua_Ricinus.896.nuc comp11610_c0_seq1_m.5562
Mannua_Ricinus.8960.nuc comp8743_c0_seq1_m.3666
Mannua_Ricinus.8961.nuc comp8747_c0_seq1_m.3669
Mannua_Ricinus.8962.nuc comp8748_c0_seq1_m.3670
Mannua_Ricinus.8963.nuc comp8751_c0_seq1_m.3672
Mannua_Ricinus.8964.nuc comp8752_c0_seq1_m.3673
Mannua_Ricinus.8965.nuc comp8755_c0_seq1_m.3676
Mannua_Ricinus.8966.nuc comp8756_c1_seq1_m.36849
Mannua_Ricinus.8967.nuc comp8757_c0_seq1_m.3677
Mannua_Ricinus.8968.nuc comp8758_c0_seq2_m.27492
Mannua_Ricinus.8969.nuc comp8759_c0_seq1_m.22759
Mannua_Ricinus.897.nuc comp11612_c0_seq1_m.35809
Mannua_Ricinus.8970.nuc comp8760_c0_seq1_m.3678
Mannua_Ricinus.8971.nuc comp8761_c0_seq1_m.36874
